date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:49:50	47/47	---M--	200	added ('OK')	text/plain	etag:%222f-56b208b432d55%22	http://www.apache.org/robots.txt		(from )
12:49:51	79749/79749	---M-Z	200	added ('OK')	text/html	etag:%2213785-58af2dfdac30f-gzip%22	http://www.apache.org/	/home/ayadav/Documents/temp_1/www.apache.org/index.html	(from )
12:49:51	2020/2020	---M--	200	added ('OK')	image/png	etag:%227e4-56b208b5b1a76%22	http://www.apache.org/favicons/apple-touch-icon-57x57.png	/home/ayadav/Documents/temp_1/www.apache.org/favicons/apple-touch-icon-57x57.png	(from http://www.apache.org/)
12:49:52	2115/2115	---M--	200	added ('OK')	image/png	etag:%22843-56b208b5b1a76%22	http://www.apache.org/favicons/apple-touch-icon-60x60.png	/home/ayadav/Documents/temp_1/www.apache.org/favicons/apple-touch-icon-60x60.png	(from http://www.apache.org/)
12:49:53	2709/2709	---M--	200	added ('OK')	image/png	etag:%22a95-56b208b5b0ad6%22	http://www.apache.org/favicons/apple-touch-icon-72x72.png	/home/ayadav/Documents/temp_1/www.apache.org/favicons/apple-touch-icon-72x72.png	(from http://www.apache.org/)
12:49:54	2850/2850	---M--	200	added ('OK')	image/png	etag:%22b22-56b208b5b1a76%22	http://www.apache.org/favicons/apple-touch-icon-76x76.png	/home/ayadav/Documents/temp_1/www.apache.org/favicons/apple-touch-icon-76x76.png	(from http://www.apache.org/)
12:49:55	4961/4961	---M--	200	added ('OK')	image/png	etag:%221361-56b208b5b0ad6%22	http://www.apache.org/favicons/apple-touch-icon-114x114.png	/home/ayadav/Documents/temp_1/www.apache.org/favicons/apple-touch-icon-114x114.png	(from http://www.apache.org/)
12:49:56	5179/5179	---M--	200	added ('OK')	image/png	etag:%22143b-56b208b5b0ad6%22	http://www.apache.org/favicons/apple-touch-icon-120x120.png	/home/ayadav/Documents/temp_1/www.apache.org/favicons/apple-touch-icon-120x120.png	(from http://www.apache.org/)
12:49:57	6610/6610	---M--	200	added ('OK')	image/png	etag:%2219d2-56b208b5b0ad6%22	http://www.apache.org/favicons/apple-touch-icon-144x144.png	/home/ayadav/Documents/temp_1/www.apache.org/favicons/apple-touch-icon-144x144.png	(from http://www.apache.org/)
12:49:58	6895/6895	---M--	200	added ('OK')	image/png	etag:%221aef-56b208b5b0ad6%22	http://www.apache.org/favicons/apple-touch-icon-152x152.png	/home/ayadav/Documents/temp_1/www.apache.org/favicons/apple-touch-icon-152x152.png	(from http://www.apache.org/)
12:49:59	8537/8537	---M--	200	added ('OK')	image/png	etag:%222159-56b208b5b1a76%22	http://www.apache.org/favicons/apple-touch-icon-180x180.png	/home/ayadav/Documents/temp_1/www.apache.org/favicons/apple-touch-icon-180x180.png	(from http://www.apache.org/)
12:50:00	975/975	---M--	200	added ('OK')	image/png	etag:%223cf-56b208b5b0ad6%22	http://www.apache.org/favicons/favicon-32x32.png	/home/ayadav/Documents/temp_1/www.apache.org/favicons/favicon-32x32.png	(from http://www.apache.org/)
12:50:01	8491/8491	---M--	200	added ('OK')	image/png	etag:%22212b-56b208b5b0ad6%22	http://www.apache.org/favicons/favicon-194x194.png	/home/ayadav/Documents/temp_1/www.apache.org/favicons/favicon-194x194.png	(from http://www.apache.org/)
12:50:02	3958/3958	---M--	200	added ('OK')	image/png	etag:%22f76-56b208b5b1a76%22	http://www.apache.org/favicons/favicon-96x96.png	/home/ayadav/Documents/temp_1/www.apache.org/favicons/favicon-96x96.png	(from http://www.apache.org/)
12:50:03	8491/8491	---M--	200	added ('OK')	image/png	etag:%22212b-56b208b5b0ad6%22	http://www.apache.org/favicons/android-chrome-192x192.png	/home/ayadav/Documents/temp_1/www.apache.org/favicons/android-chrome-192x192.png	(from http://www.apache.org/)
12:50:04	445/445	---M--	200	added ('OK')	image/png	etag:%221bd-56b208b5b0ad6%22	http://www.apache.org/favicons/favicon-16x16.png	/home/ayadav/Documents/temp_1/www.apache.org/favicons/favicon-16x16.png	(from http://www.apache.org/)
12:50:05	796/796	---M-Z	200	added ('OK')	application/json	etag:%2231c-56b208b5b0ad6-gzip%22	http://www.apache.org/favicons/manifest.json	/home/ayadav/Documents/temp_1/www.apache.org/favicons/manifest.json	(from http://www.apache.org/)
12:50:06	1595/1595	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%2263b-56b208b5b1a76%22	http://www.apache.org/favicons/favicon.ico	/home/ayadav/Documents/temp_1/www.apache.org/favicons/favicon.ico	(from http://www.apache.org/)
12:50:07	2499/2499	---M--	200	added ('OK')	image/png	etag:%229c3-56b208b5b1a76%22	http://www.apache.org/favicons/mstile-144x144.png	/home/ayadav/Documents/temp_1/www.apache.org/favicons/mstile-144x144.png	(from http://www.apache.org/)
12:50:08	423/423	---M--	200	added ('OK')	application/xml	etag:%221a7-56b208b5b0ad6%22	http://www.apache.org/favicons/browserconfig.xml	/home/ayadav/Documents/temp_1/www.apache.org/favicons/browserconfig.xml	(from http://www.apache.org/)
12:50:09	116048/116048	---M-Z	200	added ('OK')	text/css	etag:%221c550-584f9099a16ae-gzip%22	http://www.apache.org/css/min.bootstrap.css	/home/ayadav/Documents/temp_1/www.apache.org/css/min.bootstrap.css	(from http://www.apache.org/)
12:50:10	7584/7584	---M-Z	200	added ('OK')	text/css	etag:%221da0-58a6ddb45993f-gzip%22	http://www.apache.org/css/styles.css	/home/ayadav/Documents/temp_1/www.apache.org/css/styles.css	(from http://www.apache.org/)
12:50:11	79749/79749	---M-Z	200	added ('OK')	text/html	etag:%2213785-58af2dfdac30f-gzip%22	http://www.apache.org/index.html	/home/ayadav/Documents/temp_1/www.apache.org/index-2.html	(from http://www.apache.org/)
12:50:12	241/241	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Jun%202019%2007:20:12%20GMT	http://www.apache.org/foundation	/home/ayadav/Documents/temp_1/www.apache.org/foundation	(from http://www.apache.org/)
12:50:13	46093/46093	---M-Z	200	added ('OK')	text/html	etag:%22b40d-58addf425686d-gzip%22	http://www.apache.org/foundation/	/home/ayadav/Documents/temp_1/www.apache.org/foundation/index.html	(from http://www.apache.org/)
12:50:15	54663/54663	---M-Z	200	added ('OK')	text/html	etag:%22d587-5885ff1e735a5-gzip%22	http://www.apache.org/foundation/how-it-works.html	/home/ayadav/Documents/temp_1/www.apache.org/foundation/how-it-works.html	(from http://www.apache.org/)
12:50:15	83390/83390	---M-Z	200	added ('OK')	text/html	etag:%22145be-5885ff1e735a5-gzip%22	http://www.apache.org/theapacheway/index.html	/home/ayadav/Documents/temp_1/www.apache.org/theapacheway/index.html	(from http://www.apache.org/)
12:50:15	38459/38459	---M-Z	200	added ('OK')	text/html	etag:%22963b-5885ff1e735a5-gzip%22	http://www.apache.org/foundation/governance/members.html	/home/ayadav/Documents/temp_1/www.apache.org/foundation/governance/members.html	(from http://www.apache.org/)
12:50:17	55301/55301	---M-Z	200	added ('OK')	text/html	etag:%22d805-5885ff1e735a5-gzip%22	http://www.apache.org/foundation/glossary.html	/home/ayadav/Documents/temp_1/www.apache.org/foundation/glossary.html	(from http://www.apache.org/)
12:50:17	35982/35982	---M-Z	200	added ('OK')	text/html	etag:%228c8e-5885ff1e735a5-gzip%22	http://www.apache.org/foundation/governance/	/home/ayadav/Documents/temp_1/www.apache.org/foundation/governance/index.html	(from http://www.apache.org/)
12:50:17	40671/40671	---M-Z	200	added ('OK')	text/html	etag:%229edf-5885ff1e735a5-gzip%22	http://www.apache.org/foundation/preFAQ.html	/home/ayadav/Documents/temp_1/www.apache.org/foundation/preFAQ.html	(from http://www.apache.org/)
12:50:19	35769/35769	---M-Z	200	added ('OK')	text/html	etag:%228bb9-5896ed513f9b2;5896ed888c4a9-gzip%22	http://www.apache.org/foundation/policies/conduct	/home/ayadav/Documents/temp_1/www.apache.org/foundation/policies/conduct.html	(from http://www.apache.org/)
12:50:19	40134/40134	---M-Z	200	added ('OK')	text/html	etag:%229cc6-5885ff1e735a5-gzip%22	http://www.apache.org/foundation/contributing.html	/home/ayadav/Documents/temp_1/www.apache.org/foundation/contributing.html	(from http://www.apache.org/)
12:50:20	30469/30469	---M-Z	200	added ('OK')	text/html	etag:%227705-5885ff1e735a5-gzip%22	http://www.apache.org/foundation/contact.html	/home/ayadav/Documents/temp_1/www.apache.org/foundation/contact.html	(from http://www.apache.org/)
12:50:21	38671/38671	---M-Z	200	added ('OK')	text/html	etag:%22970f-5885ff1e735a5-gzip%22	http://www.apache.org/foundation/sponsorship.html	/home/ayadav/Documents/temp_1/www.apache.org/foundation/sponsorship.html	(from http://www.apache.org/)
12:50:21	54242/54242	---M-Z	200	added ('OK')	text/html	etag:%22d3e2-5885ff1e735a5-gzip%22	http://www.apache.org/press/	/home/ayadav/Documents/temp_1/www.apache.org/press/index.html	(from http://www.apache.org/)
12:50:22	42556/42556	---M-Z	200	added ('OK')	text/html	etag:%22a63c-58ac6621c1001;58addfbc2a020-gzip%22	http://www.apache.org/foundation/thanks	/home/ayadav/Documents/temp_1/www.apache.org/foundation/thanks.html	(from http://www.apache.org/)
12:50:23	106021/106021	---M-Z	200	added ('OK')	text/html	etag:%2219e25-589367465d539-gzip%22	http://www.apache.org/foundation/members.html	/home/ayadav/Documents/temp_1/www.apache.org/foundation/members.html	(from http://www.apache.org/)
12:50:24	38163/38163	---M-Z	200	added ('OK')	text/html	etag:%229513-5885ff1e735a5;588646a0500a7-gzip%22	http://www.apache.org/licenses/LICENSE-2.0	/home/ayadav/Documents/temp_1/www.apache.org/licenses/LICENSE-2.html	(from http://www.apache.org/)
12:50:25	35843/35843	---M-Z	200	added ('OK')	text/html	etag:%228c03-5891087930121-gzip%22	http://www.apache.org/travel/	/home/ayadav/Documents/temp_1/www.apache.org/travel/index.html	(from http://www.apache.org/)
12:50:25	44066/44066	---M-Z	200	added ('OK')	text/html	etag:%22ac22-5885ff1e735a5-gzip%22	http://www.apache.org/foundation/marks/	/home/ayadav/Documents/temp_1/www.apache.org/foundation/marks/index.html	(from http://www.apache.org/)
12:50:26	47462/47462	---M-Z	200	added ('OK')	text/html	etag:%22b966-5885ff1e735a5-gzip%22	http://www.apache.org/foundation/license-faq.html	/home/ayadav/Documents/temp_1/www.apache.org/foundation/license-faq.html	(from http://www.apache.org/)
12:50:27	31847/31847	---M-Z	200	added ('OK')	text/html	etag:%227c67-5885ff1e735a5-gzip%22	http://www.apache.org/licenses/contributor-agreements.html	/home/ayadav/Documents/temp_1/www.apache.org/licenses/contributor-agreements.html	(from http://www.apache.org/)
12:50:27	29279/29279	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:20:27%20GMT	http://www.apache.org/dyn/closer.cgi	/home/ayadav/Documents/temp_1/www.apache.org/dyn/closer.html	(from http://www.apache.org/)
12:50:31	284406/284406	---M-Z	200	added ('OK')	text/html	etag:%22456f6-5885ff1e735a5-gzip%22	http://www.apache.org/foundation/marks/list/	/home/ayadav/Documents/temp_1/www.apache.org/foundation/marks/list/index.html	(from http://www.apache.org/)
12:50:37	74535/74535	---M--	200	added ('OK')	image/gif	etag:%2212327-584f8cdd99769%22	http://www.apache.org/img/ApacheCon-PROMO-2019.gif	/home/ayadav/Documents/temp_1/www.apache.org/img/ApacheCon-PROMO-2019.gif	(from http://www.apache.org/)
12:50:37	23263/23263	---M--	200	added ('OK')	image/jpeg	etag:%225adf-584f8da12ff1b%22	http://www.apache.org/img/support-apache.jpg	/home/ayadav/Documents/temp_1/www.apache.org/img/support-apache.jpg	(from http://www.apache.org/)
12:50:37	23913/23913	---MC-	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:20:30%20GMT	http://www.apache.org/dist/	/home/ayadav/Documents/temp_1/www.apache.org/dist/index.html	(from http://www.apache.org/)
12:50:38	28501/28501	---M-Z	200	added ('OK')	text/html	etag:%226f55-5885ff1e735a5-gzip%22	http://www.apache.org/foundation/reports.html	/home/ayadav/Documents/temp_1/www.apache.org/foundation/reports.html	(from http://www.apache.org/)
12:50:39	3631/3631	---M-Z	200	added ('OK')	text/html	etag:%22e2f-57eb1f8810c1b-gzip%22	http://www.apache.org/uptime/	/home/ayadav/Documents/temp_1/www.apache.org/uptime/index.html	(from http://www.apache.org/)
12:50:40	72242/72242	---M--	200	added ('OK')	image/jpeg	etag:%2211a32-584f8d54464b3%22	http://www.apache.org/img/ASF20thAnniversary.jpg	/home/ayadav/Documents/temp_1/www.apache.org/img/ASF20thAnniversary.jpg	(from http://www.apache.org/)
12:50:43	27886/27886	---M--	200	added ('OK')	image/jpeg	etag:%226cee-585019cd0a695%22	http://www.apache.org/img/annual-report.jpg	/home/ayadav/Documents/temp_1/www.apache.org/img/annual-report.jpg	(from http://www.apache.org/)
12:50:46	3260/3260	---M--	200	added ('OK')	image/jpeg	etag:%22cbc-56b208b5e087a%22	http://www.apache.org/img/axis.jpg	/home/ayadav/Documents/temp_1/www.apache.org/img/axis.jpg	(from http://www.apache.org/)
12:50:47	215/215	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Jun%202019%2007:20:46%20GMT	http://www.apache.org/img/incubator.jpg	/home/ayadav/Documents/temp_1/www.apache.org/img/incubator.jpg	(from http://www.apache.org/)
12:50:49	40656/40656	---M--	200	added ('OK')	image/jpeg	etag:%229ed0-58501a2c5b867%22	http://www.apache.org/img/the-apache-way.jpg	/home/ayadav/Documents/temp_1/www.apache.org/img/the-apache-way.jpg	(from http://www.apache.org/)
12:50:49	83390/83390	---M-Z	200	added ('OK')	text/html	etag:%22145be-5885ff1e735a5-gzip%22	http://www.apache.org/theapacheway/	/home/ayadav/Documents/temp_1/www.apache.org/theapacheway/index-2.html	(from http://www.apache.org/)
12:50:51	39440/39440	---M-Z	200	added ('OK')	text/html	etag:%229a10-5885ff1e735a5-gzip%22	http://www.apache.org/foundation/press/kit/	/home/ayadav/Documents/temp_1/www.apache.org/foundation/press/kit/index.html	(from http://www.apache.org/)
12:50:53	3627/3627	---M--	200	added ('OK')	image/jpeg	etag:%22e2b-56b208b5e569b%22	http://www.apache.org/img/storm.jpg	/home/ayadav/Documents/temp_1/www.apache.org/img/storm.jpg	(from http://www.apache.org/)
12:50:53	55899/55899	---M--	200	added ('OK')	image/jpeg	etag:%22da5b-58501a5067d7a%22	http://www.apache.org/img/ApacheCon.jpg	/home/ayadav/Documents/temp_1/www.apache.org/img/ApacheCon.jpg	(from http://www.apache.org/)
12:50:55	81235/81235	---M--	200	added ('OK')	image/jpeg	etag:%2213d53-58501a075bbbe%22	http://www.apache.org/img/community.jpg	/home/ayadav/Documents/temp_1/www.apache.org/img/community.jpg	(from http://www.apache.org/)
12:50:57	307/307	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Jun%202019%2007:20:55%20GMT	http://www.apache.org/logos/res/sdap/default.png	/home/ayadav/Documents/temp_1/www.apache.org/logos/res/sdap/default.png	(from http://www.apache.org/)
12:50:59	30294/30294	---M-Z	200	added ('OK')	text/html	etag:%227656-5885ff1e735a5-gzip%22	http://www.apache.org/foundation/conferences.html	/home/ayadav/Documents/temp_1/www.apache.org/foundation/conferences.html	(from http://www.apache.org/)
12:51:00	30053/30053	---M-Z	200	added ('OK')	text/html	etag:%227565-5885ff1e735a5-gzip%22	http://www.apache.org/foundation/getinvolved.html	/home/ayadav/Documents/temp_1/www.apache.org/foundation/getinvolved.html	(from http://www.apache.org/)
12:51:01	34235/34235	---M--	200	added ('OK')	image/png	etag:%2285bb-58a4f48c05519%22	http://www.apache.org/logos/res/training/default.png	/home/ayadav/Documents/temp_1/www.apache.org/logos/res/training/default.png	(from http://www.apache.org/)
12:51:01	45557/45557	---M--	200	added ('OK')	image/png	etag:%22b1f5-588c49bd0580a%22	http://www.apache.org/logos/res/shardingsphere/default.png	/home/ayadav/Documents/temp_1/www.apache.org/logos/res/shardingsphere/default.png	(from http://www.apache.org/)
12:51:01	35769/35769	---M-Z	200	added ('OK')	text/html	etag:%228bb9-5896ed513f9b2-gzip%22	http://www.apache.org/foundation/policies/conduct.html	/home/ayadav/Documents/temp_1/www.apache.org/foundation/policies/conduct-2.html	(from http://www.apache.org/)
12:51:01	29679/29679	---M-Z	200	added ('OK')	text/html	etag:%2273ef-5885ff1e735a5-gzip%22	http://www.apache.org/dev/infrastructure.html	/home/ayadav/Documents/temp_1/www.apache.org/dev/infrastructure.html	(from http://www.apache.org/)
12:51:02	26244/26244	---M-Z	200	added ('OK')	text/html	etag:%226684-5885ff1e735a5-gzip%22	http://www.apache.org/legal/dmca.html	/home/ayadav/Documents/temp_1/www.apache.org/legal/dmca.html	(from http://www.apache.org/)
12:51:03	29599/29599	---M-Z	200	added ('OK')	text/html	etag:%22739f-5885ff1e735a5-gzip%22	http://www.apache.org/licenses/	/home/ayadav/Documents/temp_1/www.apache.org/licenses/index.html	(from http://www.apache.org/)
12:51:03	27683/27683	---M-Z	200	added ('OK')	text/html	etag:%226c23-5885ff1e735a5-gzip%22	http://www.apache.org/memorials/	/home/ayadav/Documents/temp_1/www.apache.org/memorials/index.html	(from http://www.apache.org/)
12:51:03	42606/42606	---M-Z	200	added ('OK')	text/html	etag:%22a66e-58af05bfea629-gzip%22	http://www.apache.org/dev/	/home/ayadav/Documents/temp_1/www.apache.org/dev/index.html	(from http://www.apache.org/)
12:51:03	31155/31155	---M-Z	200	added ('OK')	text/html	etag:%2279b3-5885ff1e735a5-gzip%22	http://www.apache.org/security/	/home/ayadav/Documents/temp_1/www.apache.org/security/index.html	(from http://www.apache.org/)
12:51:05	28675/28675	---M-Z	200	added ('OK')	text/html	etag:%227003-5885ff1e735a5-gzip%22	http://www.apache.org/foundation/policies/privacy.html	/home/ayadav/Documents/temp_1/www.apache.org/foundation/policies/privacy.html	(from http://www.apache.org/)
12:51:05	29997/29997	---M-Z	200	added ('OK')	text/html	etag:%22752d-5885ff1e735a5-gzip%22	http://www.apache.org/legal/	/home/ayadav/Documents/temp_1/www.apache.org/legal/index.html	(from http://www.apache.org/)
12:51:05	31370/31370	---M-Z	200	added ('OK')	text/html	etag:%227a8a-5885ff1e735a5-gzip%22	http://www.apache.org/foundation/records/	/home/ayadav/Documents/temp_1/www.apache.org/foundation/records/index.html	(from http://www.apache.org/)
12:51:08	106624/106624	---M-Z	200	added ('OK')	text/html	etag:%221a080-58aa4a28c547e-gzip%22	http://www.apache.org/licenses/exports/	/home/ayadav/Documents/temp_1/www.apache.org/licenses/exports/index.html	(from http://www.apache.org/)
12:51:09	84249/84249	---M-Z	200	added ('OK')	application/javascript	etag:%2214919-56b208b5ed39b-gzip%22	http://www.apache.org/js/jquery-2.1.1.min.js	/home/ayadav/Documents/temp_1/www.apache.org/js/jquery-2.1.1.min.js	(from http://www.apache.org/)
12:51:09	696/696	---M-Z	200	added ('OK')	application/javascript	etag:%222b8-584f91976060b-gzip%22	http://www.apache.org/js/slideshow.js	/home/ayadav/Documents/temp_1/www.apache.org/js/slideshow.js	(from http://www.apache.org/)
12:51:10	57209/57209	---M-Z	200	added ('OK')	application/javascript	etag:%22df79-56b208b5ed39b-gzip%22	http://www.apache.org/js/bootstrap.js	/home/ayadav/Documents/temp_1/www.apache.org/js/bootstrap.js	(from http://www.apache.org/)
12:51:11	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e9f-56b208b5b6897%22	http://www.apache.org/fonts/glyphicons-halflings-regular.eot	/home/ayadav/Documents/temp_1/www.apache.org/fonts/glyphicons-halflings-regular.eot	(from http://www.apache.org/css/min.bootstrap.css)
12:51:13	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e9f-56b208b5b6897%22	http://www.apache.org/fonts/glyphicons-halflings-regular.eot?	/home/ayadav/Documents/temp_1/www.apache.org/fonts/glyphicons-halflings-regulard41d.eot	(from http://www.apache.org/css/min.bootstrap.css)
12:51:13	18028/18028	---M--	200	added ('OK')	text/html	etag:%22466c-56b208b5b58f7%22	http://www.apache.org/fonts/glyphicons-halflings-regular.woff2	/home/ayadav/Documents/temp_1/www.apache.org/fonts/glyphicons-halflings-regular.html	(from http://www.apache.org/css/min.bootstrap.css)
12:51:15	23424/23424	---M--	200	added ('OK')	application/font-woff	etag:%225b80-56b208b5b58f7%22	http://www.apache.org/fonts/glyphicons-halflings-regular.woff	/home/ayadav/Documents/temp_1/www.apache.org/fonts/glyphicons-halflings-regular.woff	(from http://www.apache.org/css/min.bootstrap.css)
12:51:17	108738/108738	---M--	200	added ('OK')	image/svg+xml	etag:%221a8c2-56b208b5b58f7%22	http://www.apache.org/fonts/glyphicons-halflings-regular.svg	/home/ayadav/Documents/temp_1/www.apache.org/fonts/glyphicons-halflings-regular.svg	(from http://www.apache.org/css/min.bootstrap.css)
12:51:19	45404/45404	---M--	200	added ('OK')	application/font-sfnt	etag:%22b15c-56b208b5b6897%22	http://www.apache.org/fonts/glyphicons-halflings-regular.ttf	/home/ayadav/Documents/temp_1/www.apache.org/fonts/glyphicons-halflings-regular.ttf	(from http://www.apache.org/css/min.bootstrap.css)
12:51:19	5554/5554	---M-Z	200	added ('OK')	text/html	etag:%2215b2-56b208b454098-gzip%22	http://www.apache.org/foundation/records/certificate.html	/home/ayadav/Documents/temp_1/www.apache.org/foundation/records/certificate.html	(from http://www.apache.org/foundation/)
12:51:21	77789/77789	---M-Z	200	added ('OK')	text/html	etag:%2212fdd-5885ff1e735a5-gzip%22	http://www.apache.org/foundation/bylaws.html	/home/ayadav/Documents/temp_1/www.apache.org/foundation/bylaws.html	(from http://www.apache.org/foundation/)
12:51:21	27354/27354	---M-Z	200	added ('OK')	text/html	etag:%226ada-58903d1376b8f-gzip%22	http://www.apache.org/foundation/board/	/home/ayadav/Documents/temp_1/www.apache.org/foundation/board/index.html	(from http://www.apache.org/foundation/)
12:51:21	69560/69560	---M-Z	200	added ('OK')	text/html	etag:%2210fb8-5885ff1e735a5-gzip%22	http://www.apache.org/dev/pmc.html	/home/ayadav/Documents/temp_1/www.apache.org/dev/pmc.html	(from http://www.apache.org/foundation/how-it-works.html)
12:51:23	40168/40168	---M-Z	200	added ('OK')	text/html	etag:%229ce8-5885ff1e735a5-gzip%22	http://www.apache.org/foundation/faq.html	/home/ayadav/Documents/temp_1/www.apache.org/foundation/faq.html	(from http://www.apache.org/foundation/how-it-works.html)
12:51:23	29187/29187	---M-Z	200	added ('OK')	text/html	etag:%227203-5885ff1e735a5-gzip%22	https://www.apache.org/history/	/home/ayadav/Documents/temp_1/www.apache.org/history/index.html	(from http://www.apache.org/foundation/how-it-works.html)
12:51:23	233/233	---M--	302	error ('Found')	text/html	date:Mon,%2010%20Jun%202019%2007:21:23%20GMT	http://www.apache.org/foundation/projects.html	/home/ayadav/Documents/temp_1/www.apache.org/foundation/projects.html	(from http://www.apache.org/foundation/how-it-works.html)
12:51:24	33638/33638	---M-Z	200	added ('OK')	text/html	etag:%228366-5885ff1e735a5-gzip%22	https://www.apache.org/foundation/voting.html	/home/ayadav/Documents/temp_1/www.apache.org/foundation/voting.html	(from http://www.apache.org/foundation/how-it-works.html)
12:51:25	34270/34270	---M-Z	200	added ('OK')	text/html	etag:%2285de-5885ff1e735a5-gzip%22	http://www.apache.org/foundation/foundation-projects.html	/home/ayadav/Documents/temp_1/www.apache.org/foundation/foundation-projects.html	(from http://www.apache.org/foundation/how-it-works.html)
12:51:26	42011/42011	---M-Z	200	added ('OK')	text/html	etag:%22a41b-5885ff1e735a5-gzip%22	http://www.apache.org/foundation/mailinglists.html	/home/ayadav/Documents/temp_1/www.apache.org/foundation/mailinglists.html	(from http://www.apache.org/foundation/how-it-works.html)
12:51:27	37642/37642	---M-Z	200	added ('OK')	text/html	etag:%22930a-5885ff1e735a5-gzip%22	http://www.apache.org/foundation/governance/board.html	/home/ayadav/Documents/temp_1/www.apache.org/foundation/governance/board.html	(from http://www.apache.org/foundation/governance/)
12:51:28	38697/38697	---M-Z	200	added ('OK')	text/html	etag:%229729-5885ff1e735a5-gzip%22	http://www.apache.org/foundation/governance/pmcs.html	/home/ayadav/Documents/temp_1/www.apache.org/foundation/governance/pmcs.html	(from http://www.apache.org/foundation/governance/)
12:51:29	34044/34044	---M-Z	200	added ('OK')	text/html	etag:%2284fc-5885ff1e735a5;58a0106b2886a-gzip%22	http://www.apache.org/foundation/governance/orgchart	/home/ayadav/Documents/temp_1/www.apache.org/foundation/governance/orgchart.html	(from http://www.apache.org/foundation/governance/)
12:51:30	38671/38671	---M-Z	200	added ('OK')	text/html	etag:%22970f-5885ff1e735a5;58addfbc2a020-gzip%22	https://www.apache.org/foundation/sponsorship	/home/ayadav/Documents/temp_1/www.apache.org/foundation/sponsorship-2.html	(from http://www.apache.org/foundation/governance/)
12:51:31	42556/42556	---M-Z	200	added ('OK')	text/html	etag:%22a63c-58ac6621c1001-gzip%22	http://www.apache.org/foundation/thanks.html	/home/ayadav/Documents/temp_1/www.apache.org/foundation/thanks-2.html	(from http://www.apache.org/foundation/governance/)
12:51:32	38697/38697	---M-Z	200	added ('OK')	text/html	etag:%229729-5885ff1e735a5;58a0106b2886a-gzip%22	http://www.apache.org/foundation/governance/pmcs	/home/ayadav/Documents/temp_1/www.apache.org/foundation/governance/pmcs-2.html	(from http://www.apache.org/theapacheway/index.html)
12:51:33	77789/77789	---M-Z	200	added ('OK')	text/html	etag:%2212fdd-5885ff1e735a5;58addfbc2a020-gzip%22	https://www.apache.org/foundation/bylaws	/home/ayadav/Documents/temp_1/www.apache.org/foundation/bylaws-2.html	(from http://www.apache.org/foundation/governance/members.html)
12:51:34	34044/34044	---M-Z	200	added ('OK')	text/html	etag:%2284fc-5885ff1e735a5-gzip%22	http://www.apache.org/foundation/governance/orgchart.html	/home/ayadav/Documents/temp_1/www.apache.org/foundation/governance/orgchart-2.html	(from http://www.apache.org/foundation/governance/members.html)
12:51:35	37340/37340	---M-Z	200	added ('OK')	text/html	etag:%2291dc-5885ff1e735a5-gzip%22	http://www.apache.org/dev/licensing-howto.html	/home/ayadav/Documents/temp_1/www.apache.org/dev/licensing-howto.html	(from http://www.apache.org/foundation/glossary.html)
12:51:36	239/239	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Jun%202019%2007:21:36%20GMT	http://www.apache.org/LICENSE	/home/ayadav/Documents/temp_1/www.apache.org/LICENSE	(from http://www.apache.org/foundation/preFAQ.html)
12:51:36	4937/4937	---MC-	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:21:36%20GMT	http://www.apache.org/foundation/records/minutes/	/home/ayadav/Documents/temp_1/www.apache.org/foundation/records/minutes/index.html	(from http://www.apache.org/foundation/glossary.html)
12:51:37	225/225	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Jun%202019%2007:21:37%20GMT	http://www.apache.org/foundation/license-FAQ.html	/home/ayadav/Documents/temp_1/www.apache.org/foundation/license-FAQ-2.html	(from http://www.apache.org/foundation/preFAQ.html)
12:51:38	35139/35139	---M-Z	200	added ('OK')	text/html	etag:%228943-5885ff1e735a5;5886469fd5f80-gzip%22	http://www.apache.org/foundation/marks/contact	/home/ayadav/Documents/temp_1/www.apache.org/foundation/marks/contact.html	(from http://www.apache.org/foundation/preFAQ.html)
12:51:39	31117/31117	---M-Z	200	added ('OK')	text/html	etag:%22798d-5885ff1e735a5-gzip%22	http://www.apache.org/foundation/policies/anti-harassment.html	/home/ayadav/Documents/temp_1/www.apache.org/foundation/policies/anti-harassment.html	(from http://www.apache.org/foundation/policies/conduct)
12:51:39	31384/31384	---M-Z	200	added ('OK')	text/html	etag:%227a98-5885ff1e735a5-gzip%22	http://www.apache.org/free/	/home/ayadav/Documents/temp_1/www.apache.org/free/index.html	(from http://www.apache.org/foundation/preFAQ.html)
